CustomerID,Age,Gender,Location,TenureMonths,MonthlyCharges,TotalCharges,ContractType,InternetService,TechSupport,OnlineBackup,DeviceProtection,SatisfactionScore,SupportTickets,Churn
1482,39,M,Central,1,36.18,36.18,Month-to-month,No,No,No,No,2,2,1
1483,70,F,Central,4,77.65,310.62,1 year,Fiber optic,No,No,No,1,0,1
1484,39,M,North,35,45.06,1577.13,2 year,No,No,Yes,No,2,1,1
1485,48,M,West,9,69.83,628.51,2 year,Fiber optic,Yes,Yes,No,2,1,1
1486,58,F,North,3,38.56,115.67,Month-to-month,DSL,Yes,No,No,3,3,1
1487,23,M,East,31,80.12,2483.66,1 year,Fiber optic,Yes,No,No,1,0,1
1488,18,M,South,13,70.6,917.78,1 year,No,No,No,No,4,2,0
1489,22,M,East,14,94.99,1329.86,Month-to-month,No,No,No,Yes,1,0,1
1490,63,F,East,5,59.57,297.87,Month-to-month,Fiber optic,Yes,No,No,4,1,1
1491,36,F,Central,22,58.94,1296.64,1 year,DSL,Yes,Yes,No,5,2,0
1492,80,F,East,17,59.14,1005.34,Month-to-month,Fiber optic,Yes,Yes,Yes,2,4,1
1493,36,M,West,5,114.22,571.11,Month-to-month,Fiber optic,Yes,Yes,No,1,1,1
1494,47,M,East,9,77.67,699.03,Month-to-month,DSL,No,No,No,2,1,1
1495,68,F,West,19,91.89,1745.98,Month-to-month,DSL,No,Yes,Yes,1,1,1
1496,75,F,North,52,79.49,4133.33,Month-to-month,Fiber optic,Yes,Yes,No,5,1,1
1497,75,F,Central,51,82.64,4214.59,Month-to-month,DSL,No,No,No,1,0,1
1498,63,M,West,7,35.5,248.48,Month-to-month,DSL,Yes,No,Yes,5,4,0
1499,60,F,East,27,53.8,1452.69,2 year,DSL,No,Yes,No,2,1,1
1500,53,M,Central,30,52.57,1577.21,Month-to-month,Fiber optic,No,Yes,No,3,2,0
1501,56,F,Central,34,66.18,2250.18,Month-to-month,Fiber optic,No,No,Yes,4,3,1
1502,36,M,West,17,62.93,1069.81,2 year,Fiber optic,Yes,No,Yes,2,1,0
1503,32,M,West,1,32.85,32.85,2 year,Fiber optic,No,No,No,3,2,0
1504,44,F,South,29,65.86,1909.91,Month-to-month,DSL,No,No,No,2,2,1
1505,42,M,South,3,24.75,74.25,Month-to-month,No,Yes,Yes,No,2,2,1
1506,38,F,Central,3,80.53,241.59,1 year,Fiber optic,Yes,No,No,1,1,0
1507,55,M,South,19,67.08,1274.5,2 year,DSL,No,No,Yes,5,2,0
1508,59,M,East,83,89.91,7462.29,Month-to-month,Fiber optic,No,No,No,5,2,1
1509,46,F,North,6,69.26,415.54,Month-to-month,Fiber optic,Yes,No,Yes,1,1,0
1510,67,M,Central,21,55.75,1170.79,2 year,DSL,Yes,Yes,Yes,1,6,1
1511,27,F,North,8,33.48,267.8,Month-to-month,DSL,Yes,Yes,No,2,4,0
1512,42,F,South,46,57.11,2627.04,1 year,No,No,No,No,5,1,0
1513,34,F,West,19,49.25,935.67,1 year,DSL,Yes,Yes,No,2,1,1
1514,18,M,Central,5,72.43,362.16,Month-to-month,Fiber optic,No,No,No,3,2,1
1515,43,M,South,7,56.58,396.05,Month-to-month,DSL,No,No,Yes,3,1,0
1516,43,M,East,12,77.1,925.18,1 year,No,No,No,No,1,3,0
1517,67,F,Central,3,92.08,276.23,1 year,DSL,No,Yes,No,5,5,0
1518,54,F,Central,2,36.72,73.44,2 year,No,No,No,No,3,2,1
1519,29,M,West,23,64.95,1493.8,2 year,Fiber optic,No,Yes,No,5,1,0
1520,72,M,Central,11,64.05,704.5,Month-to-month,No,No,Yes,No,5,3,0
1521,63,F,West,26,71.28,1853.4,1 year,Fiber optic,No,No,No,4,0,1
1522,53,M,South,3,78.73,236.2,Month-to-month,DSL,No,Yes,No,3,2,1
1523,41,F,East,19,96.76,1838.35,1 year,DSL,No,No,Yes,3,3,0
1524,30,M,East,12,42.81,513.73,Month-to-month,Fiber optic,No,Yes,Yes,2,2,1
1525,39,F,Central,2,33.56,67.12,1 year,No,Yes,No,No,2,1,1
1526,61,M,Central,16,68.77,1100.32,1 year,Fiber optic,No,No,No,5,5,0
1527,73,M,South,2,73.99,147.98,1 year,Fiber optic,Yes,No,No,1,1,1
1528,68,F,West,36,79.41,2858.63,2 year,No,Yes,No,No,2,3,0
1529,37,F,East,20,49.78,995.56,Month-to-month,Fiber optic,Yes,Yes,No,2,3,1
1530,28,F,West,17,33.44,568.53,Month-to-month,Fiber optic,No,No,Yes,5,1,0
1531,47,M,South,3,89.38,268.14,Month-to-month,DSL,Yes,No,No,3,2,0
1532,18,F,East,7,75.25,526.75,2 year,No,No,No,Yes,2,6,1
1533,49,F,East,14,57.43,803.96,Month-to-month,No,No,No,No,1,1,0
1534,42,M,North,21,22.08,463.62,Month-to-month,No,No,No,No,5,2,0
1535,38,F,South,5,51.62,258.09,2 year,No,No,No,No,3,1,1
1536,21,F,South,1,78.91,78.91,2 year,No,No,No,No,4,3,1
1537,52,F,North,9,73.7,663.26,2 year,DSL,No,No,Yes,1,2,1
1538,37,M,West,14,37.43,524.07,Month-to-month,Fiber optic,Yes,No,Yes,3,1,0
1539,27,M,North,5,77.38,386.91,2 year,No,No,No,No,5,2,1
1540,18,M,South,14,63.24,885.31,1 year,Fiber optic,Yes,No,No,4,0,0
1541,44,F,West,9,90.34,813.07,1 year,Fiber optic,No,No,No,1,3,0
1542,71,M,East,13,51.04,663.54,Month-to-month,No,Yes,No,No,2,2,1
1543,69,F,North,9,52.66,473.94,1 year,No,No,No,No,2,0,0
1544,38,F,West,20,67.3,1346.04,Month-to-month,DSL,No,No,No,1,1,1
1545,35,F,West,1,56.65,56.65,Month-to-month,Fiber optic,No,No,No,2,3,1
1546,52,M,West,4,47.53,190.12,1 year,DSL,No,Yes,No,5,1,1
1547,30,M,North,12,101.83,1221.95,Month-to-month,Fiber optic,No,Yes,No,1,1,0
1548,49,F,East,9,93.42,840.77,Month-to-month,Fiber optic,No,No,No,1,3,1
1549,56,F,West,10,45.8,458.02,Month-to-month,DSL,No,No,No,2,1,1
1550,63,M,North,33,69.41,2290.41,2 year,Fiber optic,No,Yes,No,1,1,0
1551,43,M,South,44,34.36,1511.87,Month-to-month,Fiber optic,Yes,No,No,4,3,0
1552,41,M,North,6,99.02,594.15,2 year,No,No,Yes,No,1,4,0
1553,31,F,North,37,80.2,2967.5,1 year,DSL,Yes,No,No,2,0,1
1554,32,M,North,13,85.07,1105.95,1 year,Fiber optic,No,No,Yes,2,2,1
1555,41,M,West,7,59.97,419.78,Month-to-month,DSL,No,No,No,2,2,1
1556,50,M,North,85,88.49,7521.99,1 year,Fiber optic,No,Yes,Yes,2,0,0
1557,58,F,South,35,88.55,3099.15,Month-to-month,No,No,Yes,No,5,2,0
1558,32,M,West,104,61.71,6417.53,Month-to-month,Fiber optic,No,Yes,Yes,2,3,1
1559,67,F,South,4,42.02,168.08,1 year,No,No,Yes,No,4,0,0
1560,40,F,Central,4,73.7,294.82,2 year,No,No,No,No,1,3,0
1561,44,F,North,14,62.47,874.57,Month-to-month,DSL,No,No,No,3,0,1
1562,33,M,West,21,102.05,2143.07,1 year,Fiber optic,No,Yes,No,3,2,0
1563,18,M,West,4,66.01,264.05,2 year,No,No,Yes,No,5,1,0
1564,58,M,North,40,67.13,2685.16,2 year,Fiber optic,Yes,Yes,Yes,3,2,0
1565,56,F,East,16,81.14,1298.23,Month-to-month,Fiber optic,Yes,No,No,2,1,1
1566,40,M,East,11,65.07,715.72,1 year,Fiber optic,No,Yes,Yes,3,1,0
1567,46,F,South,19,78.89,1498.86,Month-to-month,DSL,No,Yes,No,4,3,1
1568,52,M,North,21,54.22,1138.61,2 year,Fiber optic,No,Yes,No,2,0,0
1569,21,M,North,1,42.63,42.63,Month-to-month,No,No,No,No,3,3,1
1570,37,M,Central,183,46.75,8555.0,2 year,Fiber optic,No,No,No,2,2,0
1571,56,M,East,10,58.26,582.58,2 year,No,No,No,No,5,1,0
1572,26,F,East,2,67.37,134.74,2 year,Fiber optic,No,No,No,4,2,0
1573,49,F,North,39,74.98,2924.25,2 year,Fiber optic,No,Yes,Yes,1,4,0
1574,24,F,South,100,74.11,7411.3,Month-to-month,Fiber optic,No,Yes,No,2,1,1
1575,51,F,North,34,65.2,2216.85,Month-to-month,No,No,No,No,4,3,1
1576,44,M,South,39,43.6,1700.33,1 year,Fiber optic,No,No,No,5,1,0
1577,20,F,East,20,78.98,1579.53,1 year,DSL,No,No,No,5,2,0
1578,62,F,Central,52,34.97,1818.6,Month-to-month,Fiber optic,No,Yes,Yes,4,1,1
1579,33,F,West,1,41.65,41.65,Month-to-month,No,No,Yes,Yes,3,2,0
1580,32,M,East,30,65.9,1977.12,2 year,Fiber optic,No,No,Yes,4,0,0
1581,48,F,South,23,80.93,1861.37,2 year,Fiber optic,No,No,No,3,2,0
1582,62,F,North,2,77.55,155.09,Month-to-month,DSL,Yes,No,No,3,1,1
1583,29,M,East,16,62.99,1007.89,Month-to-month,Fiber optic,Yes,Yes,No,4,3,0
1584,45,M,Central,15,73.9,1108.43,1 year,DSL,No,No,No,5,0,0
1585,51,F,South,24,43.69,1048.58,2 year,Fiber optic,Yes,No,Yes,1,0,0
1586,55,F,North,2,53.76,107.53,1 year,DSL,No,No,Yes,1,1,1
1587,47,M,West,33,54.07,1784.22,2 year,DSL,No,No,No,4,0,0
1588,39,F,South,4,45.5,182.01,2 year,Fiber optic,Yes,No,Yes,2,1,1
1589,32,M,North,11,57.81,635.96,2 year,DSL,No,Yes,Yes,4,2,0
1590,46,F,West,43,60.82,2615.41,1 year,Fiber optic,Yes,Yes,Yes,1,1,0
1591,28,F,North,17,55.75,947.82,2 year,DSL,Yes,Yes,No,4,0,0
1592,18,F,West,10,59.87,598.65,2 year,DSL,Yes,No,No,5,1,0
1593,51,F,West,1,20.0,20.0,Month-to-month,No,Yes,No,No,1,1,1
1594,58,F,West,23,72.71,1672.42,Month-to-month,Fiber optic,No,No,Yes,1,1,1
1595,18,M,North,87,56.89,4949.23,2 year,DSL,No,Yes,Yes,1,2,0
1596,29,M,West,49,56.87,2786.57,Month-to-month,Fiber optic,No,No,No,5,0,1
1597,54,F,South,26,37.23,968.09,Month-to-month,DSL,Yes,Yes,No,1,3,0
1598,75,F,Central,3,96.02,288.06,2 year,DSL,Yes,Yes,No,2,0,1
1599,45,F,Central,6,96.97,581.8,2 year,Fiber optic,No,Yes,Yes,1,1,1
1600,34,M,West,5,31.63,158.14,Month-to-month,DSL,No,Yes,No,4,2,1
1601,42,M,Central,9,60.29,542.6,Month-to-month,DSL,No,No,Yes,2,3,1
1602,65,M,Central,6,83.56,501.34,Month-to-month,DSL,No,Yes,No,3,3,0
1603,35,M,West,6,57.83,346.98,Month-to-month,Fiber optic,No,Yes,Yes,1,1,1
1604,33,M,West,20,52.88,1057.55,2 year,Fiber optic,No,No,No,3,1,0
1605,37,M,South,8,51.58,412.63,1 year,Fiber optic,No,No,No,3,1,0
1606,30,M,East,23,71.25,1638.84,2 year,Fiber optic,Yes,Yes,No,5,3,0
1607,46,M,North,60,117.31,7038.47,Month-to-month,Fiber optic,No,Yes,Yes,4,2,0
1608,69,F,West,21,81.56,1712.72,Month-to-month,DSL,No,Yes,Yes,4,1,0
1609,49,M,West,28,42.83,1199.21,2 year,DSL,Yes,No,No,3,1,0
1610,41,M,Central,28,52.42,1467.83,Month-to-month,Fiber optic,Yes,No,No,5,3,1
1611,40,M,South,9,59.64,536.8,Month-to-month,No,No,No,No,2,2,0
1612,21,M,Central,1,47.82,47.82,2 year,No,No,Yes,No,1,3,1
1613,58,F,West,2,44.09,88.17,2 year,Fiber optic,No,No,No,2,2,1
1614,43,M,West,7,80.0,559.99,1 year,Fiber optic,No,No,No,1,2,1
1615,42,F,Central,24,54.94,1318.59,1 year,DSL,Yes,Yes,No,3,3,0
1616,80,F,West,48,72.44,3476.94,Month-to-month,Fiber optic,No,No,No,5,1,0
1617,49,F,East,64,100.65,6441.51,2 year,No,Yes,No,Yes,5,5,0
1618,33,M,North,1,54.51,54.51,2 year,Fiber optic,No,No,No,4,1,1
1619,38,M,North,93,70.49,6555.8,Month-to-month,Fiber optic,No,No,Yes,4,2,1
1620,62,M,North,8,44.53,356.22,Month-to-month,Fiber optic,Yes,No,Yes,2,6,1
1621,46,F,East,38,73.31,2785.79,2 year,Fiber optic,No,No,Yes,4,1,0
1622,23,F,West,4,91.0,364.0,Month-to-month,Fiber optic,No,No,No,1,3,1
1623,58,F,Central,2,89.97,179.94,2 year,Fiber optic,No,No,No,5,1,0
1624,34,F,South,10,65.85,658.46,2 year,Fiber optic,No,Yes,No,5,7,1
1625,73,M,West,40,54.62,2184.83,2 year,DSL,No,No,No,3,2,0
1626,61,M,East,5,69.74,348.68,1 year,Fiber optic,Yes,Yes,No,3,3,1
1627,38,M,East,4,66.02,264.09,Month-to-month,No,No,Yes,No,2,2,1
1628,64,F,North,49,74.22,3636.92,Month-to-month,Fiber optic,No,No,No,3,4,0
1629,46,F,West,56,52.31,2929.38,1 year,Fiber optic,Yes,No,No,1,1,0
1630,57,M,North,1,57.0,57.0,Month-to-month,Fiber optic,No,No,Yes,4,5,0
1631,52,M,South,26,60.63,1576.48,1 year,DSL,Yes,No,No,4,3,0
1632,32,F,North,8,78.33,626.63,Month-to-month,DSL,Yes,No,Yes,2,2,0
1633,35,M,South,10,80.98,809.84,Month-to-month,Fiber optic,Yes,No,No,4,1,0
1634,60,M,East,13,56.37,732.79,Month-to-month,Fiber optic,No,No,No,5,4,1
1635,39,F,North,12,41.98,503.76,2 year,No,Yes,Yes,Yes,4,2,0
1636,38,F,North,15,72.25,1083.79,Month-to-month,No,No,No,Yes,3,2,0
1637,30,F,Central,18,79.64,1433.49,Month-to-month,Fiber optic,No,No,No,5,4,1
1638,51,M,East,13,62.32,810.12,Month-to-month,DSL,No,No,No,3,1,0
1639,75,F,Central,25,50.73,1268.2,Month-to-month,DSL,Yes,No,No,3,3,0
1640,28,M,South,26,55.44,1441.46,2 year,Fiber optic,No,No,Yes,2,2,0
1641,45,M,South,12,97.79,1173.44,1 year,No,No,Yes,No,2,0,0
1642,66,F,East,4,69.43,277.74,Month-to-month,DSL,No,Yes,No,5,1,1
1643,43,M,South,21,85.27,1790.62,Month-to-month,DSL,Yes,No,No,4,3,0
1644,51,F,East,30,48.94,1468.14,2 year,No,Yes,No,Yes,1,2,1
1645,29,F,South,21,89.2,1873.3,1 year,DSL,Yes,Yes,No,4,3,0
1646,51,M,West,18,82.89,1492.09,Month-to-month,Fiber optic,No,No,No,5,4,0
1647,42,M,North,6,62.95,377.71,Month-to-month,Fiber optic,Yes,No,No,1,1,1
1648,59,F,West,21,77.18,1620.75,Month-to-month,DSL,No,Yes,Yes,3,5,1
1649,62,F,East,9,90.88,817.91,Month-to-month,Fiber optic,No,No,No,3,1,1
1650,80,F,East,51,42.84,2184.82,2 year,DSL,No,Yes,No,1,2,1
1651,53,F,West,22,54.49,1198.68,Month-to-month,Fiber optic,No,No,Yes,3,2,0
1652,49,F,North,7,75.48,528.36,2 year,Fiber optic,No,No,No,4,2,0
1653,47,F,North,13,65.4,850.26,Month-to-month,No,No,No,No,2,2,1
1654,39,M,Central,38,73.23,2782.58,Month-to-month,No,No,No,Yes,4,4,1
1655,50,M,South,9,78.76,708.87,2 year,DSL,No,No,Yes,3,0,0
1656,40,M,Central,15,74.97,1124.59,Month-to-month,DSL,No,No,Yes,2,1,1
1657,47,M,North,23,59.94,1378.7,1 year,No,No,No,No,4,1,0
1658,64,F,West,29,61.32,1778.31,2 year,DSL,No,No,Yes,3,7,1
1659,29,M,South,4,96.11,384.43,2 year,Fiber optic,No,No,No,4,1,0
1660,62,M,West,17,66.72,1134.31,Month-to-month,DSL,No,Yes,Yes,3,2,1
1661,64,F,Central,49,92.11,4513.21,Month-to-month,DSL,Yes,No,No,5,3,0
1662,43,M,East,70,93.5,6544.75,1 year,Fiber optic,Yes,Yes,Yes,1,2,0
1663,18,F,West,22,49.38,1086.38,Month-to-month,Fiber optic,No,No,No,3,3,1
1664,35,F,Central,83,79.71,6615.95,Month-to-month,DSL,No,Yes,Yes,4,3,0
1665,64,F,Central,17,43.4,737.73,Month-to-month,Fiber optic,No,Yes,No,3,0,0
1666,44,F,Central,12,97.34,1168.12,1 year,Fiber optic,No,No,No,3,3,0
1667,30,F,East,17,68.77,1169.11,Month-to-month,Fiber optic,Yes,No,Yes,4,4,0
1668,37,M,East,3,67.8,203.4,2 year,Fiber optic,Yes,No,Yes,4,4,0
1669,57,M,East,11,47.7,524.67,2 year,No,No,No,No,2,3,0
1670,53,M,South,13,52.86,687.23,Month-to-month,DSL,No,No,No,3,2,0
1671,41,F,East,38,69.52,2641.9,2 year,No,Yes,Yes,No,5,1,0
1672,39,M,East,29,66.82,1937.78,Month-to-month,DSL,Yes,Yes,Yes,1,1,0
1673,39,M,East,19,57.3,1088.66,Month-to-month,DSL,Yes,No,No,3,3,1
1674,31,M,West,9,82.57,743.1,Month-to-month,DSL,No,Yes,Yes,4,1,1
1675,69,M,East,5,64.95,324.75,2 year,Fiber optic,No,No,No,2,5,1
1676,40,F,South,9,44.79,403.08,Month-to-month,DSL,No,Yes,Yes,3,0,0
1677,63,M,Central,23,79.41,1826.38,Month-to-month,DSL,No,Yes,No,5,3,0
1678,67,F,West,7,41.81,292.7,2 year,No,No,Yes,Yes,4,0,0
1679,59,F,North,12,26.53,318.38,Month-to-month,No,No,No,No,5,2,1
1680,38,M,East,10,66.92,669.23,2 year,Fiber optic,No,Yes,Yes,5,4,0
1681,51,F,Central,30,44.39,1331.59,Month-to-month,Fiber optic,No,Yes,No,1,0,1
1682,44,F,Central,44,68.56,3016.74,2 year,DSL,No,No,No,1,1,0
1683,31,F,West,25,81.33,2033.18,1 year,Fiber optic,Yes,Yes,No,3,1,0
1684,49,F,North,9,84.69,762.21,2 year,Fiber optic,No,No,No,1,4,0
1685,27,F,South,12,74.95,899.44,2 year,Fiber optic,No,No,No,3,0,0
1686,62,F,Central,4,38.48,153.91,2 year,Fiber optic,Yes,Yes,No,3,1,0
1687,38,F,Central,4,50.6,202.39,Month-to-month,DSL,Yes,No,No,4,2,0
1688,48,M,Central,4,65.11,260.43,2 year,DSL,Yes,No,No,4,3,0
1689,49,M,Central,3,65.3,195.9,1 year,No,Yes,No,No,2,1,0
1690,41,F,West,4,46.16,184.65,Month-to-month,Fiber optic,No,Yes,No,1,3,1
1691,53,F,North,5,55.75,278.76,2 year,Fiber optic,No,Yes,No,2,1,1
1692,37,M,Central,3,81.21,243.62,Month-to-month,DSL,Yes,No,No,5,6,1
1693,58,M,South,21,75.07,1576.57,Month-to-month,Fiber optic,No,Yes,No,3,3,0
1694,24,M,South,93,58.83,5471.28,Month-to-month,No,No,No,No,3,2,1
1695,46,M,East,43,85.59,3680.5,1 year,Fiber optic,Yes,No,No,4,2,0
1696,74,F,Central,1,38.47,38.47,1 year,No,Yes,Yes,No,5,3,0
1697,29,F,Central,12,81.44,977.33,1 year,DSL,No,No,Yes,3,1,0
1698,34,M,Central,40,78.69,3147.68,Month-to-month,No,No,Yes,No,3,1,1
1699,52,M,Central,3,79.93,239.8,1 year,DSL,No,Yes,No,5,2,0
1700,47,M,Central,38,70.93,2695.31,2 year,No,No,No,No,5,0,0
1701,50,M,South,18,51.94,934.83,Month-to-month,DSL,No,Yes,No,3,0,0
1702,52,F,North,54,76.84,4149.35,1 year,DSL,No,No,No,5,2,0
1703,54,M,North,42,56.69,2380.88,Month-to-month,DSL,No,No,No,1,2,1
1704,61,M,East,23,69.1,1589.41,Month-to-month,No,No,No,No,5,1,0
1705,51,M,South,22,50.44,1109.72,1 year,No,No,No,Yes,2,0,1
1706,41,F,Central,5,58.1,290.51,Month-to-month,Fiber optic,No,Yes,No,2,2,1
1707,55,F,North,3,62.14,186.41,1 year,Fiber optic,No,No,No,3,1,0
1708,73,F,West,11,72.99,802.94,1 year,Fiber optic,No,No,No,3,1,0
1709,43,M,West,5,76.34,381.72,Month-to-month,Fiber optic,No,Yes,No,4,0,1
1710,30,M,West,3,98.91,296.74,Month-to-month,No,No,Yes,No,5,3,0
1711,61,M,Central,8,67.96,543.7,2 year,Fiber optic,Yes,No,No,2,1,0
1712,43,F,Central,40,46.05,1841.82,Month-to-month,DSL,No,Yes,Yes,4,3,0
1713,18,F,East,1,81.0,81.0,1 year,DSL,No,No,No,3,2,0
1714,57,M,East,7,71.75,502.27,2 year,No,No,No,No,1,0,1
1715,36,M,East,12,61.19,734.31,2 year,DSL,Yes,Yes,Yes,5,1,0
1716,43,F,West,15,56.99,854.86,1 year,Fiber optic,Yes,No,Yes,4,3,0
1717,49,M,Central,5,52.64,263.18,Month-to-month,No,No,No,No,1,3,1
1718,47,M,West,67,51.97,3482.05,Month-to-month,Fiber optic,No,Yes,No,3,2,0
1719,55,M,East,18,40.59,730.63,Month-to-month,No,Yes,No,Yes,2,0,0
1720,38,F,Central,15,84.31,1264.65,1 year,Fiber optic,No,Yes,No,4,5,0
1721,52,M,South,1,73.7,73.7,Month-to-month,Fiber optic,No,No,No,4,0,0
1722,41,M,North,14,66.86,936.06,2 year,No,Yes,No,Yes,3,2,0
1723,56,M,North,37,52.59,1945.65,1 year,No,Yes,No,No,3,0,0
1724,54,M,East,5,86.79,433.94,Month-to-month,Fiber optic,No,Yes,No,2,2,1
1725,30,F,West,9,36.59,329.29,Month-to-month,DSL,No,No,No,2,2,0
1726,61,F,South,1,62.38,62.38,1 year,DSL,Yes,No,No,2,2,1
1727,36,F,Central,76,84.64,6432.86,Month-to-month,Fiber optic,No,No,No,1,0,0
1728,57,M,West,2,25.15,50.29,2 year,DSL,No,Yes,No,1,3,1
1729,50,F,East,46,68.52,3151.97,2 year,No,Yes,No,No,3,3,0
1730,72,M,West,8,51.8,414.37,2 year,No,No,No,Yes,4,2,0
1731,41,F,East,18,67.42,1213.62,1 year,DSL,No,No,No,1,3,1
1732,39,M,North,23,57.51,1322.75,2 year,DSL,No,Yes,Yes,3,3,0
1733,44,F,North,4,76.87,307.5,1 year,DSL,No,Yes,No,1,1,0
1734,40,F,West,12,89.65,1075.81,Month-to-month,Fiber optic,No,Yes,No,2,1,0
1735,56,F,South,8,115.27,922.13,1 year,DSL,Yes,Yes,No,3,1,0
1736,20,M,Central,2,62.73,125.46,Month-to-month,No,No,Yes,No,2,0,1
1737,29,M,East,36,79.76,2871.34,Month-to-month,Fiber optic,No,No,No,5,0,1
1738,28,M,Central,1,71.84,71.84,2 year,Fiber optic,Yes,No,No,4,2,0
1739,59,F,North,22,73.32,1613.08,2 year,DSL,No,Yes,Yes,2,0,0
1740,70,M,South,8,94.52,756.13,1 year,Fiber optic,Yes,No,No,4,2,0
1741,43,M,South,5,51.32,256.58,Month-to-month,No,No,Yes,No,3,4,1
1742,42,M,Central,22,57.83,1272.35,1 year,Fiber optic,No,No,No,5,0,1
1743,46,M,North,18,61.49,1106.83,Month-to-month,No,No,Yes,No,4,1,1
1744,62,M,Central,8,45.3,362.42,Month-to-month,Fiber optic,No,Yes,No,1,1,0
1745,31,M,West,15,64.97,974.56,2 year,Fiber optic,No,Yes,Yes,3,4,0
1746,48,F,South,6,78.16,468.96,Month-to-month,No,No,No,No,5,3,0
1747,59,F,South,40,81.57,3262.69,Month-to-month,DSL,Yes,No,No,1,3,1
1748,52,M,West,8,61.32,490.59,2 year,Fiber optic,No,No,No,1,0,0
1749,47,F,North,6,87.84,527.04,Month-to-month,Fiber optic,No,No,No,5,2,1
1750,60,F,South,28,23.52,658.68,1 year,Fiber optic,No,No,Yes,2,2,1
1751,18,M,East,1,111.51,111.51,1 year,Fiber optic,No,No,No,5,2,0
1752,55,M,East,7,76.35,534.42,1 year,DSL,Yes,No,No,5,4,0
1753,35,F,North,10,56.39,563.91,Month-to-month,DSL,No,Yes,No,5,2,0
1754,18,M,West,43,74.24,3192.41,Month-to-month,Fiber optic,No,Yes,Yes,4,4,0
1755,52,F,Central,61,61.94,3778.6,Month-to-month,Fiber optic,Yes,No,No,2,1,0
1756,65,F,North,26,23.22,603.61,1 year,DSL,No,No,Yes,3,2,0
1757,42,F,Central,14,65.94,923.13,Month-to-month,Fiber optic,No,Yes,No,1,1,1
1758,59,M,North,21,83.23,1747.83,Month-to-month,DSL,No,No,No,4,4,0
1759,69,F,East,11,84.28,927.03,2 year,DSL,No,Yes,No,2,2,1
1760,64,M,West,8,70.03,560.27,Month-to-month,Fiber optic,Yes,No,No,5,2,1
1761,69,M,East,61,84.16,5133.48,2 year,Fiber optic,No,Yes,No,4,2,0
1762,56,M,West,3,73.71,221.13,2 year,Fiber optic,No,Yes,No,4,2,0
1763,46,M,Central,9,69.45,625.06,2 year,DSL,Yes,No,No,1,5,0
1764,20,M,North,46,51.22,2356.13,2 year,DSL,No,No,No,3,0,0
1765,41,F,South,26,58.06,1509.45,1 year,DSL,No,No,Yes,2,2,0
1766,32,M,South,1,59.87,59.87,1 year,No,No,No,No,2,1,1
1767,77,M,West,1,70.71,70.71,1 year,DSL,Yes,No,No,2,1,1
1768,42,M,West,15,81.06,1215.95,Month-to-month,DSL,No,No,No,5,2,0
1769,46,M,East,14,52.71,737.96,Month-to-month,Fiber optic,No,Yes,No,5,1,1
1770,53,M,South,12,37.16,445.98,Month-to-month,Fiber optic,No,Yes,No,4,4,0
1771,45,F,East,8,93.8,750.36,Month-to-month,Fiber optic,No,No,No,3,5,0
1772,70,M,Central,87,45.63,3969.6,2 year,DSL,No,No,No,1,0,0
1773,35,M,South,7,74.8,523.61,2 year,Fiber optic,No,No,Yes,1,2,1
1774,47,F,Central,14,70.06,980.89,2 year,DSL,No,Yes,No,3,2,0
1775,33,M,North,11,58.11,639.25,Month-to-month,DSL,No,No,No,2,3,1
1776,25,F,East,4,77.15,308.6,Month-to-month,Fiber optic,No,No,No,3,4,1
1777,35,F,West,5,40.85,204.24,2 year,DSL,Yes,No,No,1,2,1
1778,44,F,South,51,97.61,4978.34,Month-to-month,Fiber optic,No,No,No,5,3,1
1779,38,F,East,40,117.7,4707.9,2 year,DSL,No,No,Yes,3,4,0
1780,34,M,West,5,89.62,448.09,2 year,DSL,Yes,No,Yes,4,1,0
1781,23,M,North,42,48.8,2049.52,1 year,DSL,Yes,Yes,Yes,5,3,0
1782,43,F,South,5,20.0,100.0,Month-to-month,Fiber optic,No,No,No,4,2,0
1783,22,F,Central,20,74.55,1490.95,Month-to-month,Fiber optic,No,Yes,No,4,4,1
1784,56,M,North,2,39.13,78.27,Month-to-month,DSL,No,No,No,3,1,1
1785,46,F,West,43,56.74,2439.68,1 year,Fiber optic,No,Yes,Yes,4,1,0
1786,23,F,South,2,95.46,190.91,2 year,No,No,No,Yes,2,1,0
1787,40,F,South,17,97.47,1657.05,Month-to-month,Fiber optic,No,No,Yes,3,0,0
1788,33,M,North,31,99.63,3088.63,Month-to-month,No,Yes,No,No,1,2,1
1789,49,F,South,3,66.97,200.9,1 year,No,No,No,No,2,3,1
1790,65,M,West,11,82.93,912.25,Month-to-month,Fiber optic,Yes,Yes,No,5,2,0
1791,18,M,North,1,25.17,25.17,2 year,Fiber optic,No,Yes,Yes,3,0,1
1792,46,M,Central,23,35.02,805.39,Month-to-month,No,No,No,No,1,0,1
1793,42,F,North,8,59.24,473.89,2 year,Fiber optic,No,No,No,1,1,0
1794,55,F,North,17,81.83,1391.04,2 year,DSL,No,No,No,3,3,0
1795,48,M,Central,54,56.47,3049.47,2 year,Fiber optic,No,No,No,2,0,0
1796,33,M,West,8,81.05,648.43,Month-to-month,Fiber optic,No,Yes,No,1,4,1
1797,40,M,East,1,41.93,41.93,Month-to-month,Fiber optic,No,Yes,No,3,3,1
